Orthogroup	Species	Pran	Orthologs
OG0001473	Syat	Pran.g_01180	Syat.g_00190
OG0001473	Prai	Pran.g_01180	Prai.g_01857
OG0001473	Prac	Pran.g_01180	Prac.g_00059
OG0001473	Praq	Pran.g_01180	Praq.g_00685
OG0001473	Prar	Pran.g_01180	Prar.g_00671
OG0001473	Pras	Pran.g_01180	Pras.g_00763
OG0001473	Prau	Pran.g_01180	Prau.g_01944
OG0001473	Prag	Pran.g_01180	Prag.g_01880
OG0001473	Praw	Pran.g_01180	Praw.g_00020
OG0001473	Prav	Pran.g_01180	Prav.g_00708
OG0001473	Pray	Pran.g_01180	Pray.g_01383
OG0001473	Praz	Pran.g_01180	Praz.g_00186
OG0001473	Prba	Pran.g_01180	Prba.g_00787
OG0001473	Prax	Pran.g_01180	Prax.g_01413
OG0001473	Prbd	Pran.g_01180	Prbd.g_01315
OG0001473	Praa	Pran.g_01180	Praa.g_01851
OG0001473	Prao	Pran.g_01180	Prao.g_01762
OG0001473	Prae	Pran.g_01180	Prae.g_01834
OG0001473	Prad	Pran.g_01180	Prad.g_01613
OG0001473	Prbi	Pran.g_01180	Prbi.g_02013
OG0001473	Prab	Pran.g_01180	Prab.g_01877
OG0001474	Praj	Pran.g_01855	Praj.g_00385
OG0001474	Prbb	Pran.g_01855	Prbb.g_00399
OG0001474	Prbc	Pran.g_01855	Prbc.g_01251
OG0001474	Prbm	Pran.g_01855	Prbm.g_00405
OG0001474	Prbj	Pran.g_01855	Prbj.g_00334
OG0001474	Prbk	Pran.g_01855	Prbk.g_00878
OG0001474	Syaf	Pran.g_01855	Syaf.g_00016
OG0001474	Syam	Pran.g_01855	Syam.g_00464
OG0001474	Syai	Pran.g_01855	Syai.g_00493
OG0001474	Syaa	Pran.g_01855	Syaa.g_02175
OG0001474	Syac	Pran.g_01855	Syac.g_02013
OG0001474	Syah	Pran.g_01855	Syah.g_00865
OG0001474	Syae	Pran.g_01855	Syae.g_02199
OG0001474	Syad	Pran.g_01855	Syad.g_00768
OG0001474	Syaj	Pran.g_01855	Syaj.g_02812
OG0001474	Syap	Pran.g_01855	Syap.g_00562
OG0001474	Syar	Pran.g_01855	Syar.g_01125
OG0001474	Syao	Pran.g_01855	Syao.g_01870
OG0001474	Syan	Pran.g_01855	Syan.g_02137
OG0001474	Syas	Pran.g_01855	Syas.g_01534
OG0001474	Syat	Pran.g_01855	Syat.g_01607
OG0001474	Syag	Pran.g_01855	Syag.g_02851
OG0001474	Syaq	Pran.g_01855	Syaq.g_00552
OG0001474	Syak	Pran.g_01855	Syak.g_01239
OG0001474	Syal	Pran.g_01855	Syal.g_00354
OG0001474	Prae	Pran.g_01855	Prae.g_00340
OG0001474	Prax	Pran.g_01855	Prax.g_00833
OG0001474	Pray	Pran.g_01855	Pray.g_00818
OG0001474	Praz	Pran.g_01855	Praz.g_00342
OG0001474	Prba	Pran.g_01855	Prba.g_00556
OG0001474	Prbd	Pran.g_01855	Prbd.g_00899
OG0001474	Prai	Pran.g_01855	Prai.g_00353
OG0001474	Prad	Pran.g_01855	Prad.g_01651
OG0001474	Pras	Pran.g_01855	Pras.g_01193
OG0001474	Prau	Pran.g_01855	Prau.g_00342
OG0001474	Prav	Pran.g_01855	Prav.g_01986
OG0001474	Prbi	Pran.g_01855	Prbi.g_00364
OG0001474	Prag	Pran.g_01855	Prag.g_00335
OG0001474	Prac	Pran.g_01855	Prac.g_01194
OG0001474	Praq	Pran.g_01855	Praq.g_01205
OG0001474	Prar	Pran.g_01855	Prar.g_00400
OG0001474	Prab	Pran.g_01855	Prab.g_00327
OG0001480	Praj	Pran.g_01826	Praj.g_01173
OG0001480	Prbc	Pran.g_01826	Prbc.g_00151
OG0001480	Prbb	Pran.g_01826	Prbb.g_01215
OG0001480	Prbm	Pran.g_01826	Prbm.g_01189
OG0001480	Syar	Pran.g_01826	Syar.g_02013
OG0001480	Syas	Pran.g_01826	Syas.g_00771
OG0001480	Syat	Pran.g_01826	Syat.g_00100
OG0001480	Syan	Pran.g_01826	Syan.g_00072
OG0001480	Syag	Pran.g_01826	Syag.g_00451
OG0001480	Syaq	Pran.g_01826	Syaq.g_02121
OG0001480	Syak	Pran.g_01826	Syak.g_00084
OG0001480	Syab	Pran.g_01826	Syab.g_01836
OG0001480	Syal	Pran.g_01826	Syal.g_02599
OG0001480	Syad	Pran.g_01826	Syad.g_01194
OG0001480	Syaj	Pran.g_01826	Syaj.g_00343
OG0001480	Syaa	Pran.g_01826	Syaa.g_00810
OG0001480	Syac	Pran.g_01826	Syac.g_00812
OG0001480	Syah	Pran.g_01826	Syah.g_02114
OG0001480	Syam	Pran.g_01826	Syam.g_01755
OG0001480	Syai	Pran.g_01826	Syai.g_02088
OG0001480	Syaf	Pran.g_01826	Syaf.g_01334
OG0001480	Prav	Pran.g_01826	Prav.g_00988
OG0001480	Prag	Pran.g_01826	Prag.g_00363
OG0001480	Praw	Pran.g_01826	Praw.g_00763
OG0001480	Prad	Pran.g_01826	Prad.g_00741
OG0001480	Prae	Pran.g_01826	Prae.g_00368
OG0001480	Prac	Pran.g_01826	Prac.g_01165
OG0001480	Praq	Pran.g_01826	Praq.g_01175
OG0001480	Prar	Pran.g_01826	Prar.g_00429
OG0001480	Prbi	Pran.g_01826	Prbi.g_00393
OG0001480	Pray	Pran.g_01826	Pray.g_00846
OG0001480	Praz	Pran.g_01826	Praz.g_00806
OG0001480	Prba	Pran.g_01826	Prba.g_00862
OG0001480	Pras	Pran.g_01826	Pras.g_01222
OG0001480	Prau	Pran.g_01826	Prau.g_00371
OG0001480	Praa	Pran.g_01826	Praa.g_00368
OG0001480	Prax	Pran.g_01826	Prax.g_00804
OG0001480	Prao	Pran.g_01826	Prao.g_00504
OG0001480	Prbd	Pran.g_01826	Prbd.g_00870
OG0001480	Prai	Pran.g_01826	Prai.g_00382
OG0001480	Prab	Pran.g_01826	Prab.g_00357
OG0001481	Prat	Pran.g_01821	Prat.g_00375
OG0001481	Praj	Pran.g_01821	Praj.g_01031
OG0001481	Prbb	Pran.g_01821	Prbb.g_01077
OG0001481	Prbc	Pran.g_01821	Prbc.g_02120
OG0001481	Prbm	Pran.g_01821	Prbm.g_01071
OG0001481	Syal	Pran.g_01821	Syal.g_00504
OG0001481	Prbj	Pran.g_01821	Prbj.g_01896
OG0001481	Prbk	Pran.g_01821	Prbk.g_00303
OG0001481	Prbl	Pran.g_01821	Prbl.g_00627
OG0001481	Syab	Pran.g_01821	Syab.g_00621
OG0001481	Syac	Pran.g_01821	Syac.g_01260
OG0001481	Syah	Pran.g_01821	Syah.g_01703
OG0001481	Pral	Pran.g_01821	Pral.g_00671
OG0001481	Prak	Pran.g_01821	Prak.g_01257
OG0001481	Prap	Pran.g_01821	Prap.g_00541
OG0001481	Prbe	Pran.g_01821	Prbe.g_00913
OG0001481	Prbf	Pran.g_01821	Prbf.g_00046
OG0001481	Prbg	Pran.g_01821	Prbg.g_00457
OG0001481	Prbn	Pran.g_01821	Prbn.g_01104
OG0001481	Pram	Pran.g_01821	Pram.g_01213
OG0001481	Prbh	Pran.g_01821	Prbh.g_01356
OG0001481	Prax	Pran.g_01821	Prax.g_00800
OG0001481	Praa	Pran.g_01821	Praa.g_00372
OG0001481	Pras	Pran.g_01821	Pras.g_01226
OG0001481	Prbi	Pran.g_01821	Prbi.g_00397
OG0001481	Prbd	Pran.g_01821	Prbd.g_00865
OG0001481	Pray	Pran.g_01821	Pray.g_00851
OG0001481	Praz	Pran.g_01821	Praz.g_00801
OG0001481	Prba	Pran.g_01821	Prba.g_00867
OG0001481	Prae	Pran.g_01821	Prae.g_00373
OG0001481	Prad	Pran.g_01821	Prad.g_00736
OG0001481	Prag	Pran.g_01821	Prag.g_00367
OG0001481	Praw	Pran.g_01821	Praw.g_00759
OG0001481	Prav	Pran.g_01821	Prav.g_00992
OG0001481	Prao	Pran.g_01821	Prao.g_00508
OG0001481	Prac	Pran.g_01821	Prac.g_01160
OG0001481	Praq	Pran.g_01821	Praq.g_01170
OG0001481	Prar	Pran.g_01821	Prar.g_00434
OG0001481	Prau	Pran.g_01821	Prau.g_00376
OG0001481	Prai	Pran.g_01821	Prai.g_00386
OG0001481	Prab	Pran.g_01821	Prab.g_00362
OG0001482	Praj	Pran.g_01721	Praj.g_01044
OG0001482	Prbb	Pran.g_01721	Prbb.g_01089
OG0001482	Prbc	Pran.g_01721	Prbc.g_02132
OG0001482	Prbm	Pran.g_01721	Prbm.g_01083
OG0001482	Syaq	Pran.g_01721	Syaq.g_02512
OG0001482	Syak	Pran.g_01721	Syak.g_00476
OG0001482	Syag	Pran.g_01721	Syag.g_00839
OG0001482	Syab	Pran.g_01721	Syab.g_01349
OG0001482	Syal	Pran.g_01721	Syal.g_01964
OG0001482	Syaa	Pran.g_01721	Syaa.g_01329
OG0001482	Syaf	Pran.g_01721	Syaf.g_01897
OG0001482	Syam	Pran.g_01721	Syam.g_01154
OG0001482	Syai	Pran.g_01721	Syai.g_01468
OG0001482	Syad	Pran.g_01721	Syad.g_01719
OG0001482	Syaj	Pran.g_01721	Syaj.g_00848
OG0001482	Syae	Pran.g_01721	Syae.g_00388
OG0001482	Syac	Pran.g_01721	Syac.g_01210
OG0001482	Syah	Pran.g_01721	Syah.g_01650
OG0001482	Syas	Pran.g_01721	Syas.g_00535
OG0001482	Syat	Pran.g_01721	Syat.g_00549
OG0001482	Syar	Pran.g_01721	Syar.g_02511
OG0001482	Prai	Pran.g_01721	Prai.g_00488
OG0001482	Pras	Pran.g_01721	Pras.g_01334
OG0001482	Prac	Pran.g_01721	Prac.g_01090
OG0001482	Praq	Pran.g_01721	Praq.g_00506
OG0001482	Prar	Pran.g_01721	Prar.g_00505
OG0001482	Prao	Pran.g_01721	Prao.g_00561
OG0001482	Prad	Pran.g_01721	Prad.g_00050
OG0001482	Prav	Pran.g_01721	Prav.g_01055
OG0001482	Prag	Pran.g_01721	Prag.g_00436
OG0001482	Praw	Pran.g_01721	Praw.g_00690
OG0001482	Pray	Pran.g_01721	Pray.g_00947
OG0001482	Praz	Pran.g_01721	Praz.g_01871
OG0001482	Prba	Pran.g_01721	Prba.g_01004
OG0001482	Prae	Pran.g_01721	Prae.g_00431
OG0001482	Prau	Pran.g_01721	Prau.g_00498
OG0001482	Prbd	Pran.g_01721	Prbd.g_00785
OG0001482	Prbi	Pran.g_01721	Prbi.g_00458
OG0001482	Praa	Pran.g_01721	Praa.g_00456
OG0001482	Prax	Pran.g_01721	Prax.g_00744
OG0001482	Prab	Pran.g_01721	Prab.g_00462
OG0001484	Pral	Pran.g_01414	Pral.g_01053
OG0001484	Prbj	Pran.g_01414	Prbj.g_02172
OG0001484	Prbk	Pran.g_01414	Prbk.g_00625
OG0001484	Prbl	Pran.g_01414	Prbl.g_02573
OG0001484	Praf	Pran.g_01414	Praf.g_01297
OG0001484	Prah	Pran.g_01414	Prah.g_00892
OG0001484	Syab	Pran.g_01414	Syab.g_02849
OG0001484	Syah	Pran.g_01414	Syah.g_00435
OG0001484	Syag	Pran.g_01414	Syag.g_02203
OG0001484	Syaf	Pran.g_01414	Syaf.g_00570
OG0001484	Syai	Pran.g_01414	Syai.g_02864
OG0001484	Syam	Pran.g_01414	Syam.g_02378
OG0001484	Syae	Pran.g_01414	Syae.g_01649
OG0001484	Syaq	Pran.g_01414	Syaq.g_02628
OG0001484	Syat	Pran.g_01414	Syat.g_02443
OG0001484	Syas	Pran.g_01414	Syas.g_00166, Syas.g_00167
OG0001484	Prat	Pran.g_01414	Prat.g_00635
OG0001484	Prbm	Pran.g_01414	Prbm.g_01315
OG0001484	Prbb	Pran.g_01414	Prbb.g_01248
OG0001484	Praj	Pran.g_01414	Praj.g_01206
OG0001484	Prbc	Pran.g_01414	Prbc.g_01278
OG0001484	Prak	Pran.g_01414	Prak.g_01496
OG0001484	Prap	Pran.g_01414	Prap.g_00226
OG0001484	Prbe	Pran.g_01414	Prbe.g_00206
OG0001484	Prbf	Pran.g_01414	Prbf.g_00262
OG0001484	Prbg	Pran.g_01414	Prbg.g_00696
OG0001484	Prbn	Pran.g_01414	Prbn.g_00877
OG0001484	Pram	Pran.g_01414	Pram.g_01277
OG0001484	Prbh	Pran.g_01414	Prbh.g_00200
OG0001484	Pras	Pran.g_01414	Pras.g_00535
OG0001484	Prau	Pran.g_01414	Prau.g_01709
OG0001484	Prad	Pran.g_01414	Prad.g_00348
OG0001484	Prae	Pran.g_01414	Prae.g_01299
OG0001484	Praa	Pran.g_01414	Praa.g_01296
OG0001484	Prbd	Pran.g_01414	Prbd.g_01837
OG0001484	Prax	Pran.g_01414	Prax.g_01921
OG0001484	Prao	Pran.g_01414	Prao.g_01298
OG0001484	Prbi	Pran.g_01414	Prbi.g_01369
OG0001484	Prai	Pran.g_01414	Prai.g_00893
OG0001484	Prab	Pran.g_01414	Prab.g_00769
OG0001485	Pral	Pran.g_00575, Pran.g_00912	Pral.g_00065
OG0001485	Prak	Pran.g_00575, Pran.g_00912	Prak.g_00661
OG0001485	Prap	Pran.g_00575, Pran.g_00912	Prap.g_00618
OG0001485	Prbe	Pran.g_00575, Pran.g_00912	Prbe.g_00714
OG0001485	Prbf	Pran.g_00575, Pran.g_00912	Prbf.g_00346
OG0001485	Prbg	Pran.g_00575, Pran.g_00912	Prbg.g_00414
OG0001485	Prbn	Pran.g_00575, Pran.g_00912	Prbn.g_00803
OG0001485	Prat	Pran.g_00575, Pran.g_00912	Prat.g_01539
OG0001485	Pram	Pran.g_00575, Pran.g_00912	Pram.g_01554
OG0001485	Prbh	Pran.g_00575, Pran.g_00912	Prbh.g_01860
OG0001485	Praj	Pran.g_00575, Pran.g_00912	Praj.g_01166
OG0001485	Prbb	Pran.g_00575, Pran.g_00912	Prbb.g_01208
OG0001485	Prbc	Pran.g_00575, Pran.g_00912	Prbc.g_00144
OG0001485	Prbm	Pran.g_00575, Pran.g_00912	Prbm.g_01182
OG0001485	Praf	Pran.g_00575, Pran.g_00912	Praf.g_00549
OG0001485	Prbj	Pran.g_00575, Pran.g_00912	Prbj.g_01678
OG0001485	Prbk	Pran.g_00575, Pran.g_00912	Prbk.g_02012
OG0001485	Prbl	Pran.g_00575, Pran.g_00912	Prbl.g_00462
OG0001485	Prah	Pran.g_00575, Pran.g_00912	Prah.g_01609
OG0001485	Prag	Pran.g_00575, Pran.g_00912	Prag.g_01617
OG0001485	Praw	Pran.g_00575, Pran.g_00912	Praw.g_00464
OG0001485	Prav	Pran.g_00575, Pran.g_00912	Prav.g_01705
OG0001485	Prbd	Pran.g_00575, Pran.g_00912	Prbd.g_01561
OG0001485	Prao	Pran.g_00575, Pran.g_00912	Prao.g_01522
OG0001485	Prax	Pran.g_00575, Pran.g_00912	Prax.g_01600
OG0001485	Prad	Pran.g_00575, Pran.g_00912	Prad.g_00383
OG0001485	Prae	Pran.g_00575, Pran.g_00912	Prae.g_01588
OG0001485	Pras	Pran.g_00575, Pran.g_00912	Pras.g_00477
OG0001485	Pray	Pran.g_00575, Pran.g_00912	Pray.g_01595
OG0001485	Praz	Pran.g_00575, Pran.g_00912	Praz.g_00913
OG0001485	Prba	Pran.g_00575, Pran.g_00912	Prba.g_00261
OG0001485	Prau	Pran.g_00575, Pran.g_00912	Prau.g_01658
OG0001485	Prbi	Pran.g_00575, Pran.g_00912	Prbi.g_01725
OG0001485	Praa	Pran.g_00575, Pran.g_00912	Praa.g_01606
OG0001485	Prac	Pran.g_00575, Pran.g_00912	Prac.g_00886
OG0001485	Praq	Pran.g_00575, Pran.g_00912	Praq.g_00052
OG0001485	Prar	Pran.g_00575, Pran.g_00912	Prar.g_01166
OG0001485	Prai	Pran.g_00575, Pran.g_00912	Prai.g_01270
OG0001485	Prab	Pran.g_00575	Prab.g_00922
OG0001485	Prab	Pran.g_00912	Prab.g_01290
OG0001486	Prbb	Pran.g_00062	Prbb.g_01519
OG0001486	Prbc	Pran.g_00062	Prbc.g_01448
OG0001486	Prbm	Pran.g_00062	Prbm.g_01551
OG0001486	Pram	Pran.g_00062	Pram.g_01142
OG0001486	Prbh	Pran.g_00062	Prbh.g_01285
OG0001486	Pral	Pran.g_00062	Pral.g_01365
OG0001486	Prak	Pran.g_00062	Prak.g_01174
OG0001486	Prap	Pran.g_00062	Prap.g_00458
OG0001486	Prbe	Pran.g_00062	Prbe.g_01551
OG0001486	Prbf	Pran.g_00062	Prbf.g_00916
OG0001486	Prbg	Pran.g_00062	Prbg.g_01488
OG0001486	Prbn	Pran.g_00062	Prbn.g_01187
OG0001486	Syak	Pran.g_00062	Syak.g_00900
OG0001486	Syas	Pran.g_00062	Syas.g_01186
OG0001486	Syag	Pran.g_00062	Syag.g_01143
OG0001486	Syao	Pran.g_00062	Syao.g_00125
OG0001486	Syaq	Pran.g_00062	Syaq.g_00251
OG0001486	Syaa	Pran.g_00062	Syaa.g_00768
OG0001486	Syan	Pran.g_00062	Syan.g_02698
OG0001486	Syat	Pran.g_00062	Syat.g_03258
OG0001486	Syar	Pran.g_00062	Syar.g_01537
OG0001486	Syab	Pran.g_00062	Syab.g_00967
OG0001486	Syal	Pran.g_00062	Syal.g_01651
OG0001486	Prad	Pran.g_00062	Prad.g_01498
OG0001486	Prae	Pran.g_00062	Prae.g_01161
OG0001486	Prao	Pran.g_00062	Prao.g_01091
OG0001486	Pras	Pran.g_00062	Pras.g_00054
OG0001486	Pray	Pran.g_00062	Pray.g_00066
OG0001486	Praz	Pran.g_00062	Praz.g_00757
OG0001486	Prba	Pran.g_00062	Prba.g_00066
OG0001486	Prbi	Pran.g_00062	Prbi.g_01205
OG0001486	Prac	Pran.g_00062	Prac.g_00987
OG0001486	Praq	Pran.g_00062	Praq.g_01331
OG0001486	Prar	Pran.g_00062	Prar.g_01265
OG0001486	Prax	Pran.g_00062	Prax.g_00198
OG0001486	Prav	Pran.g_00062	Prav.g_00063
OG0001486	Prbd	Pran.g_00062	Prbd.g_00466
OG0001486	Prag	Pran.g_00062	Prag.g_01151
OG0001486	Praw	Pran.g_00062	Praw.g_00232
OG0001486	Prai	Pran.g_00062	Prai.g_01169
OG0001486	Prab	Pran.g_00062	Prab.g_01217
OG0001490	Prat	Pran.g_00386	Prat.g_00614
OG0001490	Pral	Pran.g_00386	Pral.g_01886
OG0001490	Prao	Pran.g_00386	Prao.g_00185
OG0001490	Prac	Pran.g_00386	Prac.g_01893
OG0001490	Praq	Pran.g_00386	Praq.g_01254
OG0001490	Prar	Pran.g_00386	Prar.g_00581
OG0001490	Prad	Pran.g_00386	Prad.g_01948
OG0001490	Praa	Pran.g_00386	Praa.g_00039
OG0001490	Prbd	Pran.g_00386	Prbd.g_01199
OG0001490	Pray	Pran.g_00386	Pray.g_00244
OG0001490	Praz	Pran.g_00386	Praz.g_00405
OG0001490	Prba	Pran.g_00386	Prba.g_01833
OG0001490	Prag	Pran.g_00386	Prag.g_00039
OG0001490	Praw	Pran.g_00386	Praw.g_01389
OG0001490	Prav	Pran.g_00386	Prav.g_00110
OG0001490	Prae	Pran.g_00386	Prae.g_00041
OG0001490	Pras	Pran.g_00386	Pras.g_00892
OG0001490	Prau	Pran.g_00386	Prau.g_00046
OG0001490	Prbi	Pran.g_00386	Prbi.g_00048
OG0001490	Prax	Pran.g_00386	Prax.g_00274
OG0001490	Prai	Pran.g_00386	Prai.g_00046
OG0001490	Prab	Pran.g_00386	Prab.g_00038
OG0001491	Pral	Pran.g_01358	Pral.g_01665
OG0001491	Prat	Pran.g_01358	Prat.g_00856
OG0001491	Prak	Pran.g_01358	Prak.g_00937
OG0001491	Prap	Pran.g_01358	Prap.g_00691
OG0001491	Prbe	Pran.g_01358	Prbe.g_01314
OG0001491	Prbf	Pran.g_01358	Prbf.g_01153
OG0001491	Prbg	Pran.g_01358	Prbg.g_01251
OG0001491	Prbn	Pran.g_01358	Prbn.g_01454
OG0001491	Pram	Pran.g_01358	Pram.g_00905
OG0001491	Prbh	Pran.g_01358	Prbh.g_01048
OG0001491	Prbm	Pran.g_01358	Prbm.g_00950
OG0001491	Praj	Pran.g_01358	Praj.g_00909
OG0001491	Prbc	Pran.g_01358	Prbc.g_01999
OG0001491	Prbb	Pran.g_01358	Prbb.g_00954
OG0001491	Prbj	Pran.g_01358	Prbj.g_00023
OG0001491	Prbk	Pran.g_01358	Prbk.g_01642
OG0001491	Prbl	Pran.g_01358	Prbl.g_01099
OG0001491	Praf	Pran.g_01358	Praf.g_00941
OG0001491	Prah	Pran.g_01358	Prah.g_01231, Prah.g_01233
OG0001491	Prai	Pran.g_01358	Prai.g_00862
OG0001491	Prao	Pran.g_01358	Prao.g_00725
OG0001491	Prac	Pran.g_01358	Prac.g_01491
OG0001491	Praq	Pran.g_01358	Praq.g_00654
OG0001491	Prar	Pran.g_01358	Prar.g_01668
OG0001491	Prav	Pran.g_01358	Prav.g_00381
OG0001491	Prax	Pran.g_01358	Prax.g_00388
OG0001491	Praa	Pran.g_01358	Praa.g_00787
OG0001491	Prbd	Pran.g_01358	Prbd.g_00087
OG0001491	Prae	Pran.g_01358	Prae.g_00791
OG0001491	Pras	Pran.g_01358	Pras.g_01686
OG0001491	Prau	Pran.g_01358	Prau.g_00839
OG0001491	Prbi	Pran.g_01358	Prbi.g_00832
OG0001491	Prad	Pran.g_01358	Prad.g_01130
OG0001491	Pray	Pran.g_01358	Pray.g_00333
OG0001491	Praz	Pran.g_01358	Praz.g_01527
OG0001491	Prba	Pran.g_01358	Prba.g_01514
OG0001491	Prag	Pran.g_01358	Prag.g_00791
OG0001491	Praw	Pran.g_01358	Praw.g_01712
OG0001491	Prab	Pran.g_01358	Prab.g_00825
OG0001492	Syac	Pran.g_00013	Syac.g_01514
OG0001492	Syah	Pran.g_00013	Syah.g_01393
OG0001492	Syar	Pran.g_00013	Syar.g_01717
OG0001492	Syan	Pran.g_00013	Syan.g_02588
OG0001492	Syao	Pran.g_00013	Syao.g_00268
OG0001492	Syas	Pran.g_00013	Syas.g_01077
OG0001492	Syap	Pran.g_00013	Syap.g_02441
OG0001492	Syat	Pran.g_00013	Syat.g_00898
OG0001492	Syaf	Pran.g_00013	Syaf.g_01565
OG0001492	Syam	Pran.g_00013	Syam.g_00865
OG0001492	Syai	Pran.g_00013	Syai.g_01796
OG0001492	Syaq	Pran.g_00013	Syaq.g_00158
OG0001492	Syag	Pran.g_00013	Syag.g_01057
OG0001492	Syak	Pran.g_00013	Syak.g_00668
OG0001492	Syab	Pran.g_00013	Syab.g_01155
OG0001492	Syal	Pran.g_00013	Syal.g_01769
OG0001492	Syad	Pran.g_00013	Syad.g_01448
OG0001492	Syaj	Pran.g_00013	Syaj.g_00578
OG0001492	Syae	Pran.g_00013	Syae.g_00694
OG0001492	Syaa	Pran.g_00013	Syaa.g_00969
OG0001492	Prao	Pran.g_00013	Prao.g_01042
OG0001492	Prac	Pran.g_00013	Prac.g_00938
OG0001492	Praq	Pran.g_00013	Praq.g_01380
OG0001492	Prar	Pran.g_00013	Prar.g_01216
OG0001492	Pray	Pran.g_00013	Pray.g_00016
OG0001492	Praz	Pran.g_00013	Praz.g_00707
OG0001492	Prba	Pran.g_00013	Prba.g_00016
OG0001492	Prav	Pran.g_00013	Prav.g_01834
OG0001492	Praa	Pran.g_00013	Praa.g_01206
OG0001492	Prae	Pran.g_00013	Prae.g_01210
OG0001492	Pras	Pran.g_00013	Pras.g_00104
OG0001492	Prbd	Pran.g_00013	Prbd.g_00515
OG0001492	Prau	Pran.g_00013	Prau.g_01253
OG0001492	Prad	Pran.g_00013	Prad.g_01448
OG0001492	Prag	Pran.g_00013	Prag.g_01200
OG0001492	Praw	Pran.g_00013	Praw.g_00281
OG0001492	Prbi	Pran.g_00013	Prbi.g_01254
OG0001492	Prax	Pran.g_00013	Prax.g_00247
OG0001492	Prai	Pran.g_00013	Prai.g_01220
OG0001492	Prab	Pran.g_00013	Prab.g_01266
OG0001493	Syad	Pran.g_00005	Syad.g_01439
OG0001493	Syaj	Pran.g_00005	Syaj.g_00569
OG0001493	Syae	Pran.g_00005	Syae.g_00702
OG0001493	Syac	Pran.g_00005	Syac.g_01522
OG0001493	Syah	Pran.g_00005	Syah.g_01385
OG0001493	Syaa	Pran.g_00005	Syaa.g_00961
OG0001493	Syai	Pran.g_00005	Syai.g_01820
OG0001493	Syaf	Pran.g_00005	Syaf.g_01555
OG0001493	Syam	Pran.g_00005	Syam.g_00857
OG0001493	Syak	Pran.g_00005	Syak.g_00676
OG0001493	Syaq	Pran.g_00005	Syaq.g_00150
OG0001493	Syab	Pran.g_00005	Syab.g_01147
OG0001493	Syal	Pran.g_00005	Syal.g_01760
OG0001493	Syag	Pran.g_00005	Syag.g_01045
OG0001493	Syar	Pran.g_00005	Syar.g_01725
OG0001493	Syas	Pran.g_00005	Syas.g_01069
OG0001493	Syat	Pran.g_00005	Syat.g_00890
OG0001493	Syan	Pran.g_00005	Syan.g_02578
OG0001493	Syap	Pran.g_00005	Syap.g_02433
OG0001493	Syao	Pran.g_00005	Syao.g_00260
OG0001493	Prac	Pran.g_00005	Prac.g_00930
OG0001493	Praq	Pran.g_00005	Praq.g_01388
OG0001493	Prar	Pran.g_00005	Prar.g_01208
OG0001493	Pray	Pran.g_00005	Pray.g_00008
OG0001493	Praz	Pran.g_00005	Praz.g_00699
OG0001493	Prba	Pran.g_00005	Prba.g_00008
OG0001493	Prag	Pran.g_00005	Prag.g_01208
OG0001493	Praw	Pran.g_00005	Praw.g_00289
OG0001493	Prav	Pran.g_00005	Prav.g_01826
OG0001493	Pras	Pran.g_00005	Pras.g_00112
OG0001493	Prau	Pran.g_00005	Prau.g_01261
OG0001493	Prad	Pran.g_00005	Prad.g_01440
OG0001493	Praa	Pran.g_00005	Praa.g_01214
OG0001493	Prbi	Pran.g_00005	Prbi.g_01262
OG0001493	Prbd	Pran.g_00005	Prbd.g_00523
OG0001493	Prae	Pran.g_00005	Prae.g_01218
OG0001493	Prax	Pran.g_00005	Prax.g_00255
OG0001493	Prao	Pran.g_00005	Prao.g_01034
OG0001493	Prai	Pran.g_00005	Prai.g_01228
OG0001493	Prab	Pran.g_00005	Prab.g_01274
OG0001499	Syae	Pran.g_00372	Syae.g_00216
OG0001499	Syaa	Pran.g_00372	Syaa.g_01698
OG0001499	Syai	Pran.g_00372	Syai.g_00831, Syai.g_01189
OG0001499	Syam	Pran.g_00372	Syam.g_02154, Syam.g_01397
OG0001499	Syad	Pran.g_00372	Syad.g_02081
OG0001499	Syaj	Pran.g_00372	Syaj.g_01211
OG0001499	Syab	Pran.g_00372	Syab.g_01112
OG0001499	Syal	Pran.g_00372	Syal.g_00086
OG0001499	Syah	Pran.g_00372	Syah.g_01463, Syah.g_01462
OG0001499	Syac	Pran.g_00372	Syac.g_01441
OG0001499	Praj	Pran.g_00372	Praj.g_00093
OG0001499	Prbb	Pran.g_00372	Prbb.g_00110
OG0001499	Prbc	Pran.g_00372	Prbc.g_00519
OG0001499	Prbm	Pran.g_00372	Prbm.g_00113
OG0001499	Pral	Pran.g_00372	Pral.g_01846
OG0001499	Prat	Pran.g_00372	Prat.g_00667
OG0001499	Prac	Pran.g_00372	Prac.g_01870
OG0001499	Praq	Pran.g_00372	Praq.g_01943
OG0001499	Prar	Pran.g_00372	Prar.g_00557
OG0001499	Prae	Pran.g_00372	Prae.g_00060
OG0001499	Prad	Pran.g_00372	Prad.g_01933
OG0001499	Prag	Pran.g_00372	Prag.g_00054
OG0001499	Praw	Pran.g_00372	Praw.g_01374
OG0001499	Prav	Pran.g_00372	Prav.g_00125
OG0001499	Prax	Pran.g_00372	Prax.g_00632
OG0001499	Prbi	Pran.g_00372	Prbi.g_00067
OG0001499	Praa	Pran.g_00372	Praa.g_00061
OG0001499	Pras	Pran.g_00372	Pras.g_00912
OG0001499	Prau	Pran.g_00372	Prau.g_00062
